Constituent ID,Artist Display Name,Artist ULAN ID,Artist Wikidata ID
69360,Edmond Maître,,
69363,Paul Decker the Younger,500043880,Q53499830
69364,George Richardson,,
69365,Emma Löwenstamm,,
69368,"Jane, Countess of Harrington",,
69369,mother of Gerard Dou,,
69370,Cornelius de Witt,,
69371,"James Scott, 1st Duke of Monmouth",,
69372,Franciscus Hall,,
69373,Gaspar Gerartius,,
69374,Lord Mount Stuart,,
69375,"William II, Prince of Orange",,
69376,Sofonisba Anguissola (Anguisciola),500115561,Q236038
69380,Arthur Ewart Popham,,
69381,Max J. Friedländer,,
69382,Adam von Bartsch,500026786,Q78785
69383,James Pryde,500018191,Q6141491
69384,Isabel of Bourbon,,
69385,"Philip IV (Felipe IV), King of Spain",,
69387,"Gaspar de Guzman, Count of Olivares and Duke of Sanlucar",,
69390,Jane Avril,,
69393,Gilbert Keith Chesterton,500008740,Q183167
69397,John Davidson,,
69399,Lord de Gray,,
69407,Arthur Balfour,,
69408,"Philip III (Felipe III), King of Spain",,
69409,Maximilien-François-Marie-Isidore de Robespierre,,Q44197
69410,Mehemet Ali,,
69411,"Sir Baldwin Wake Walker, 1st Baronet",,
69412,Oliver Goldsmith,,
69413,David Garrick,,Q222390
69414,Sarah Siddons,,Q234746
69415,Hortense Valpinçon (Mme. Jacques Fourchy),,
69416,Guillaume Frolich,,
69417,Rene Charles de Maupeou,,
69418,Michel de Marolles,,
69419,Hippolyte de Médici,,
69420,"Dagobert I, King of the Franks",,
69421,"Balthasar Carlos, Prince of Asturias",,
69423,Cardinal Camillo Pamphili,,
69424,Atahualpa (Atabalipa),,
69438,Molteno and Co.,,
69439,Priestly and Weale,,
69440,William Pickering,,
69441,Rodwell,,
69442,Williams,,
69444,B. Basset,,
69482,Martin Hardie,500029209,Q18529095
69491,Thomas Hugo,,
69503,Gertrude C. E. Massé,,
69518,Henri Rivière,500011467,Q2731112
69522,Robert Robinson,,
69532,Isobel Spencer,,
69565,Editions Albert Skira,,
69567,George Bell & Sons,,
69568,The Grolier Club,,
69569,Harper & Row,,
69571,MacMillan and Co. Ltd.,,
69577,Pantheon Books Inc.,,
69579,Thames and Hudson,,
69580,Elkin Mathews & John Lane,,
69587,Adam and Charles Black,,
69588,Richard Collins,,
69589,L. Conquet,,
69593,A. Rouquette,,
69598,Julius Hoffmann,,
69602,"Cabinet des Estampes, Geneva",,
69607,Adolph Hirémy-Hirschl,500085947,Q331047
69608,Théodore Valerio,500011476,Q3526504
69609,"C. G. Boerner, Leipzig",,
69611,Eugène Cicéri,500026146,Q3059780
69612,Giovanni Battista Cipriani,,Q55097183
69613,Fortunato Duranti,500013190,Q3748828
69614,Claude de Picques,,
69615,Grolier Cuspinianus,,
69616,Bossuet,,
69617,Joseph Jean Le Maire,,
69618,Andrea Vicentino (Andrea Michieli),500025087,Q3616106
69626,Jules-Achille Noël,500011754,Q617906
69630,Arent van Bolten,500013180,
69635,Jan Punt,500006702,Q16830410
69636,"P. van Cuyck, the Younger",500057077,Q2803577
69637,Pierre Gosse the Younger,,
69638,Nicolaes van Daalen,,
69639,Daniel Monnier,,
69640,de Swart,,
69641,Francois Changuion,,
69642,Jan Besoet,500056386,Q52154220
69643,Jacques Francquart,500032187,Q668060
69644,Hendrick Haestens,,
69645,Johann Christoph Sysang,,
69646,Johann Friedrich Rosbach,,
69647,Moritz Georg Weidmann,,
69648,Lucas Vorsterman I,500014123,Q897552
69649,Franciscus Haraeus,,
69650,Balthasar Moretus,,
69651,Johannes Moretus,,
69652,Johannes Meursius,,
69657,Nicolas Vleughels,500015208,Q3340864
69659,Hans Werl,500012665,Q37227944
69661,Jan Wyssenbruch,,
69662,Hans Troschel,500002895,Q1582795
69663,Martin Fréminet,500032294,Q347902
69668,Matthias Scheits,500009672,Q6791602
69669,John Woolfe,,
69670,James Gandon,,
69672,Sir Christopher Wren,,
69673,"John Vanderbank, the younger",500118832,Q2053900
69674,Jacob Schijnvoet,500056284,Q18093166
69675,Hawksmoor,,
69676,Benjamin Cole,500008808,
69678,Girolamo Macchietti,500007200,Q350028
69680,Johann Anton Eismann,500008466,Q6215588
69681,Hans Jakob Plepp,500022300,Q55986057
69683,Johann Jacob Eybelwieser,,
69684,Michael Herr,500000432,Q21714469
69685,Carl Andre,500011651,Q315348
69687,Daniel Buren,500033028,Q593621
69689,Barry Le Va,500004605,Q809059
69700,Felix Pasilis,,
69701,Frans Balthazar Solvyns,500007754,Q2682432
69702,Johann Andreas Rauch,,
69703,Hans Friedrich Schorer,500001428,
69706,Antonio da Labacco,500014107,Q2290168
69707,Pietro Giovanni Abbati,,
69708,Louise Abbema,500020186,Q237911
69710,Joseph Abel,500010273,Q700345
69711,Sigmund Abeles,500046227,Q26252906
69712,Ida York Abelman,500088054,Q18926872
69713,Eugène-Michel-Joseph Abot,,
69714,Harriette Charlotte Hoskyns Abrahall,,
69715,Tancrède Abraham,500072566,Q3514992
69716,John Absolon,500027191,Q5541701
69719,Etienne Allegrain,500002393,Q289278
69722,Keith Anden Achepohl,500017838,Q22001566
69723,Norman Ackroyd,500029028,Q7051892
69724,Antonio Acquaroni,,
69725,Cosme Acuña,,
69726,Albert Adam,,
69730,Henri-Georges Adam,500020748,Q662900
69731,Jacob Adam,,
69738,Clinton Adams,500042367,Q5134058
69739,Maurice Bingham Adams,500060477,Q28848972
69740,Wayman Adams,500030771,Q7975962
69742,Louis-Emile Adan,500004234,Q3260970
69743,Charles Addams,500074368,Q361106
69744,Clifford Addams,500082926,Q26899558
69746,Jules Adeline,500034445,Q3188391
69747,Lillian Adelman,,
69748,Luigi Ademollo,500019799,Q3266370
69750,Henry Adlard,500012066,Q23310160
69755,John Harris,,
69757,C. Quentery,,
69758,William Summers,,
69759,Jean Robert Ango,500008236,Q28105288
69760,Urs Graf,500021231,Q688304
69763,Christoph Amberger,500020494,Q653163
69764,Georges-Edmond Dargouge,500042616,Q18508130
69766,Nicolaus van Aelst,500013509,Q3876454
69770,Pieter Aertsen,500027884,Q326548
69771,Aesop,,
69772,John Samuel Agar,500053578,Q6256572
69774,Jon Agee,,
69776,"Augostino Aglio, the elder",500028595,Q395570
69783,Karl Joseph Aloys Agricola,500406723,
69784,Luigi Agricola,500074431,Q2043921
69785,"Francisco de Herrera, the Elder",500011068,Q454912
69787,Ignacio Aguirre,500082966,Q187968
69788,Melchor de Aguirre,,
69789,Francesco Agustini,,
69790,John Aheron,,
69791,George Charles Aid,500110844,Q26904151
69792,Robert Aigner,,
69794,Walter Monteith Aikman,500061098,Q18508713
69796,Peter Aitken,,
69797,Robert Aitken,,
69798,Abe Ajay,500009952,Q4666360
69799,Jan van Aken,500018134,Q6150343
69800,Willem Akersloot,500003467,Q8003591
69801,Heinrich Adam,500019364,Q87082
69802,"Anonymous, Austrian, 18th century",,
69803,Friedrich Lippmann,,
69804,Anonymous Viennese enamel painter,,
69808,Auvrest,500119259,
69810,Henri Auguste,500070443,Q12053067
69813,Claude Louis D'Aviler,,
69816,Johann Georg Bergmüller,500006453,Q551709
69817,Tina Blau,500011362,Q547655
69822,"Wendel Dietterlin, the Elder",500025227,Q314147
69830,Jean-Baptiste-François Bosio,500030666,Q3172102
69837,Jacques François Blondel,500031213,Q430136
69842,Charles de Blonde,,
69848,Hans Gasser,500025795,Q877357
69849,"Anonymous, German, 19th century",,
69854,Jacob Philipp Hackert,500009300,Q560528
69857,Joseph Heintz the Elder,500004495,Q535474
69858,Johann Heiss,500014458,Q1170454
69859,Hans Hoffmann,500013049,Q322471
69860,Wolfgang Huber,500118925,Q610556
69863,Johann Matthias Kager,500016013,Q830353
69877,Johan Carl Loth,500009882,Q670135
69878,Antoine Berjon,500014090,Q534891
69879,Isaak Major,500006314,Q21708176
69880,Anton von Maron,500003123,Q596339
69881,Master of the Drapery Studies,,
69882,Master MZ,500026453,Q18508528
69887,Maria Sibylla Merian,500009826,Q62530
69891,Carl Müller,,
69892,Johann Friedrich Overbeck,500019620,Q169311
69893,Franz Xavier Karl Palko,500016412,Q1449653
69895,Louis John Rhead,500008825,Q1866386
69896,Leonardo Alenza y Nieto,500029514,Q2696989
69897,Georg Pecham,500002044,Q26203314
69898,Georg Pencz,500006353,Q698624
69900,Benedict Franz Hess,,
69901,Philipp Peter Roos,500115576,Q470655
69902,"Hans Rottenhammer, I",500010371,Q559004
69903,Joachim von Sandrart,500014974,Q551624
69904,Felix Anton Scheffler,500032355,Q871708
69906,Moritz von Schwind,500024154,Q551901
69907,Melchior Steidl,500016425,Q46507847
69908,Eduard Jakob von Steinle,500010944,Q85077
69909,William F. Peacock,,
69910,James Blackwood,,
69911,J. H. Greenhalgh,,
69912,Jack & Evans,,
69913,George Routledge & Sons,,
69914,"Swift & Co., Regent Press",,
69915,Alfred Tennyson,,
69916,William Ridgway,,
69917,Arthur Willmore,,
69918,John Godfrey,,
69919,Charles Henry Jeens,,
69921,John Henry Robinson,,
69922,Richard Lesclide,,
69923,Frédéric Regamey,,
69924,Louis-Jean Charbonnel,,
69926,Léon Gaucherel,,
69928,Louis-Pierre-Guillaume Regamey,,
69930,Paul-Albert Fournier,,
69932,C. Delâtre,,
69935,Johann Christophorus Storer,500006328,Q1693075
69936,Friedrich Sustris,500019273,Q67350
69937,Paul Troger,500028379,Q687059
69938,Johann Georg Wagner,,
69939,Hermann Weyer,500031422,Q57471557
69941,Jacob Matthias Weyer,,
69945,Jacoba van Heemskerck,500032343,Q440922
69947,Librairie du Figaro,,
69948,Imprimerie Generale de Charles Laure,,
69951,Alberic Second,,
69952,Louis Lurine,,
69953,Clement Caraguel,,
69954,Taxile Delord,,
69955,H. de Beaulieu,,
69956,Louis Huart,,
69957,Charles Monselet,,
69958,Julien Lemer,,
69959,Charles Blanc,500314492,Q1063751
69960,Gustave Havard,,
69961,Jules Claye,,
69962,Klavdy Vasilyevich Lebedev,500147494,Q2369257
69963,Sergei Lednev-Shchukin,,
69964,Daniel Lindtmayer,500009984,Q1161576
69969,Géza Peske,500162306,Q1233347
69971,Raffaello Schiaminossi,500004910,Q20769536
69972,Gilles Paul Cauvet,500122375,Q3106049
69975,A. Hyatt Mayor,,
69976,Giovanni Pietro da Birago,500021746,Q1901175
69977,Jean Chafourier,,
69979,Louis Reybaud,,
69980,"J. J. Dubochet, Le Chevalier, et Compagnie",,
69981,"Schneider et Legrand, Imprimerie",,
69982,Henri Fournier,,
69983,Alain René Le Sage,,
69984,"Paulin, Librairie-Editeur",,
69985,Imprimerie et Fonderie de A. Everat,,
69989,Nicolas-Toussaint Charlet,500019127,Q1347175
69993,Carl August Ehrensvärd,500019625,Q1036858
69995,"Anonymous, Swiss, 16th Century",,
69996,Nicolaas Aartman,500007417,Q22055476
69997,Denijs van Alsloot,500027741,Q904000
69998,Jacques d'Artois,,
7,Mr. & Mrs. Frederick Frelinghuysen,,
70003,Eugène-Louis Lami,500020546,Q1355256
70008,P. J. Stahl,,
70009,Louis Baude,,
70010,P. Bernard,,
70013,Ludolf Backhuysen,500004095,Q468214
70014,Pieter Balten,500015430,Q2094227
70015,Pieter Barbiers II,500031343,Q580063
70017,Cornelis Bega,,
70019,Christoffel Bisschop,500000966,Q5576823
70020,Jan de Bisschop,500012701,Q12053160
70026,Édouard Lemoine,,
70027,Louis-Charles-Alfred de Musset,,
70028,Paul de Musset,,
70029,Messenier-Nodier,,
70030,Charles Nodier,,
70032,Louis Viardot,,
70035,Lancelot Blondeel,500014638,Q2125116
70038,François Boitard,500001517,Q5493190
70039,Werner,,
70040,Susemihl,,
70041,Louis-Etienne Guemied,,
70042,Karl Girardet,,
70043,Francois-Louis Girardet,,
70044,Sigismond Himely,,
70045,Paul Legrand,,
70047,Edouard Traviès,,
70048,Schneider & Legrand,,
70049,J.-J. Dubochet & Cie,,
70050,Albert Robida,500009747,Q946733
70051,Librairie Illustrée,,
70052,Charles Herissey,,
70053,"F. Chardon, Ainé",,
70054,P. Christian,,
70056,Lucien Gautier,500109817,Q1768171
70057,Novion,,
70058,Lavigne,,
70060,P.-M. Laurent de l'Ardeche,,
70061,Jean de La Fontaine,,
70062,Camille-Joseph-Etienne Roqueplan,500031738,Q1029257
70063,Achille-Jacques-Jean-Marie Devéria,500008053,Q728173
70064,Theophile-Evariste-Hippolyte Fragonard,500021012,Q52149576
70065,Ange-Louis Janet-Lange,500005093,Q15969955
70067,Eugène Laville,,
70068,Edouard Wattier,,
70069,Adrien Feart,,
70072,Charles Sainte-Beuve,,
70073,Thomas-Casimir Regnault,,
70074,Léopold Massard,500015770,Q2088298
70075,Adrien-Jean Nargeot,,
70076,Charles-Michel Geoffroy,,
70077,Pierre-Gustave-Eugène Staal,500074630,Q3385390
70078,A. et H. Garnier Frères,,
70079,Henri Beyle Stendahl,,
70081,Francisque Sarcey,,
70082,Jean-Antoine-Valentin Foulquier,,
70083,A. Lahure,,
70084,"H. Fournier, Ainé",,
70085,Hippolyte-Louis-Emile Pauquet,500050432,Q28360214
70086,Marie-Joseph Süe,,
70087,Johann Wolfgang von Goethe,,
70088,Pierre Lafitte,,
70090,Edouard Pelletan,,
70091,Eugène Froment,500087077,Q42406103
70092,Societé Typographique de Châteaudun,,
70095,Jean-Baptiste Poquelin Molière,,
70096,Paulin,,
70097,Frans Boudewyns,500043788,Q2825009
70098,Hans Bol,500032961,Q999233
70100,Johannes Bosboom,500002589,Q1697296
70106,"Henri III, King of France and Poland",,
70109,Matthijs Bril the Younger,500007303,Q1908666
70110,Jan Brueghel the Elder,500007095,Q209050
70113,Georges Courteline,,
70114,Henri-Louis Dupray,,
70115,Emile Testard,,
70117,Pierre-Jules-Theophile Gautier,,
70118,Georges-Antoine Rochegrosse,,
70119,Marcel Schwob,,
70121,Louis Morin,,
70122,Maurice Tourneux,,
70123,"Charles Lahure, Imprimerie Générale",,
70124,Charles Arthur Cox,,
70125,O. C. Malcolm,,
70126,Louis de Sivry,,
70127,Major Richard Irton,500018193,
70128,William Leighton Leitch,500024226,Q2579723
70131,George D. Thompson,,
70132,Johann Jakob Wolfensberger,500022530,Q21977652
70133,Berlin-Leprieur,,
70134,Julien Leblant,,
70135,Henri Toussaint,500047446,Q3132084
70137,Honoré de Balzac,500277159,Q9711
70138,Robert Lynch,,
70139,Geoffroy Saint-Hilaire,,
70141,Albert-Auguste Fourié,,
70142,D. Mondant,,
70143,Marie-Antoine-Jules Senard,,
70144,Maurice Poirson,,
70145,Marie Louveau-Rouveyre,,
70146,Louis Muller,,
70147,Gustave Mercier,,
70148,Georges-Jules-Auguste Cain,500024087,Q3102425
70149,Eugène Gaujean,,
70150,Adolphe-Alphonse Géry-Bichard,,
70155,Stanislas Rejchan,,
70156,Emile-Florentin Daumont,,
70157,Claire Duvivier,,
70158,Jean-Bernard Mary-Lafon,,
70159,"Michel Lévy, Frères",,
70160,A. Moussin,,
70162,Jean-François Gigoux,500030365,Q1357191
70163,Peter Abelard,,
70164,Heloïse d’Argenteuil,,
70165,E. Oddoul,,
70166,M. Guizot,,
70167,Mme Guizot,,
70168,"Houdaille, E.",,
70169,Imprimerie Lacrampe,,
70171,Armand Silvestre,,
70172,Charles Delgrave,,
70173,"Gauthier, A. et Compagnie, Imprimerie",,
70174,Mme. Charles Delgrave,,
70175,Alfred Grévin,500007250,Q629224
70176,"Plon, Henri",,
70182,Clément-Edouard Bellenger,,
70183,Maurice Leloir,500025650,Q3301038
70184,Léon Du Paty,,
70185,Francesco Algarotti,500021142,Q439081
70187,Auguste Gérardin,,
70188,Norbert Goeneutte,500003234,Q552667
70190,Henri Lefont,,
70192,Albert Bellenger,,
70193,Georges Bellenger,500041589,Q20087750
70194,Alfred Mouillon,,
70195,Eugène Feyen-Perrin,,
70196,Ulysse-Louis-Auguste Butin,,
70197,E. Martinet,,
70200,Armand Barthet,,
70201,Aurélie de Soubiran,,
70202,Pietro Scattaglia,500096928,Q53506486
70203,Alessandri e Scattaglia,,
70205,Fournier & Perrotin,,
70206,Emile Vitta,,
70207,Adolphe-Léon Willette,500015711,Q365874
70208,Léon Vanier,,
70209,Paul Schmidt,,
70210,Jacob Cats,500008716,Q6118473
70213,Hendrick de Clerck,500115365,Q2400396
70215,Matthijs Cock,500012434,Q15982015
70221,Crispijn de Passe the Elder,500003330,
70222,Antonio d'Enrico Tanzio (Tanzio da Varallo),500032527,Q1056484
70223,Anton Crussens,500022491,Q41268010
70226,M. Akio,,
70227,Carl Fredrik Akrell,,
70228,American Lithographic Co.,,
70231,Constantine Alajalov,,
70232,Alastair,,
70234,Miguel Alba,,
70235,Christofero Albani,,
70238,Grace Arnold Albee,500015907,Q5590970
70239,Percy Frederick Albee,,
70242,Antonio Baratti,500042172,Q4776434
70244,Cherubino Alberti (Zaccaria Mattia),500020972,Q2553402
70246,Pierfrancesco Alberti,500127827,Q7192973
70248,Ferdinando Albertolli,500120291,Q3742539
70250,Rafaello Albertolli,500041260,Q3417324
70251,Roberto Alberty,500371736,
70253,Johann Christoph Albrecht,,
70255,Andrea Alciato,,
70256,L. Alcopley,,
70259,The Aldine Co.,,
70262,Jacob van der Does,500024689,Q864447
70263,Simon van der Does,500025046,Q866194
70265,Eduard Dubois,500023893,Q18576081
70266,Pierre Louis Dubourcq,500017795,Q18603427
70267,Louis Fabritius Dubourg,500025723,Q6687135
70269,Federico Bencovich,500028108,Q1269439
70270,Giovanni Battista Brustolon,500016279,Q5563708
70274,René Charpentier,500009015,Q641978
70275,Louis Lourine,,
70277,Charles Lemoine,,
70278,Alfred Mame et Fils,,
70283,Librairie des Bibliophiles,,
70291,Charles de Wailly,500017634,Q401557
70297,Giovanni Cattini,500055059,
70299,Jacques-Albin-Simon Collin de Plancy,,
70300,Charles Rochussen,,
70301,Societé Néerlandaise des Beaux-Arts,,
70302,George Moir Bussey,,
70303,Willoughby & Co.,,
70304,Matías Arteaga y Alfaro,500006369,Q6787421
70305,Giovanni David,500009295,Q3107150
70307,François de Salignac de La Mothe-Fénelon,,
70309,Jean-Alfred-Gérard Seguin,500104460,Q3170330
70310,Alcide-Joseph Lorentz,500022471,Q56025387
70311,Giovanni Antonio Faldoni,500006603,Q27493848
70313,Léon Duval-Gozlan,,
70314,Maurice Sand,,
70315,Henri Delaville,,
70317,Francisco Bayeu y Subias,500018337,Q2571452
70318,Alexandre-Davy-de-la-Pailleterie Dumas,,
70319,Edouard Ourliac,,
70320,Pierre-Eugène Lacoste,,
70324,Etienne Frédéric Lignon,,
70325,Aimé-Martin,,
70326,P. L. Lemontey,,
70327,Imprimerie de Lebel,,
70329,H. Duvivier,,
70330,Louis Montégut,,
70332,Edgar Allan Poe,,
70333,Georges-Ferdinand Bigot,,
70335,Francisco Camilo,500007980,Q3544233
70338,Isaak Ehe,,
70339,Clemens Wenzel Coudray,500101902,Q107736
70342,W. E. Cyrenius,,
70344,Franz von Bayros,500103628,Q26917
70347,E. Ender,,
70348,Carl Alexander von Heideloff,500020002,Q75147
70350,Patrizio Cajés,500026507,Q7145939
70351,Davide Antonio Fossati,,
70353,Eduard Hildebrandt,500017483,Q317639
70354,Walter Hampel,500053525,Q2393090
70355,José Benito Churriguera,500124759,Q637172
70356,Karl Wolfgang Böhmer,,
70358,Johann Melchior Füssli,500018052,Q1695497
70359,Johann Wolfgang Baumgartner,500024933,Q261859
70360,Luis Falero,500035826,Q2744493
70363,Rudolf Köselitz,,
70364,Quentin Pierre Chedel,500082967,Q21092126
70365,Jean-Baptiste-Claude Chatelain,500026540,Q6170186
70367,Jean Desmarets de Saint-Sorlin,,
70368,J. J. Weber'sche Buchhandlung,,
70369,François-Marie Arouet (Voltaire),,
70370,Edouard Fournier,,
70371,Geffroy Edmond,,
70372,"Laplace, Sanchez, et Cie",,
70373,"Viéville et Capiomont, Imprimerie",,
70375,Charles Vincent,,
70376,Charles Caisse,,
70377,Alfred-Jean-Marie Paris,,
70380,Miguel de Cervantes Saavedra,,
70381,Jacques Marquet de Norvis,,
70382,Furne et Cie.,,
70383,Marius Sepet,,
70384,Garcia,,
70385,Charles Goutzwiller,,
70386,Rudolf Pfnor,,
70387,Eugène-Samuel Grasset,500029865,Q524154
70388,Théophile Chafranski,,
70389,L'Homme,,
7039,Luman Reed,,
70390,Leveil,,
70391,Paul Gillard,,
70392,Claude Nicolas Ledoux,500006461,Q552700
70393,J. Lemot,,
70394,Jean Mielot,,
70397,Emile Erckmann,,
70398,Jules-Théophile Schuler,,
70399,Edouard Riou,500087013,Q583275
70400,Sir Campbell Clarke,,
70405,Bertold Löffler,500111705,Q88602
70407,Otto Friedr. Carl Lendecke,500063112,Q27020567
70409,Antoine-Claude Fleury,500067809,Q2853454
70410,Giuliano Giampiccoli,500055154,Q3107898
70412,Heinrich Krenes,,Q52439494
70414,Jean François Forty,,
70415,Laurent Hubert,500043022,
70416,Charles C...,,
70418,L. Danel,,
70419,D. Weber,,
70420,Charles Manso,,
70421,Alfred-Briend,,
70422,Eleanor Sayre,,
70427,Christian Gottlob Mietzsch,500085978,
70429,Heinrich Lefler,500079232,Q874799
70430,Lilly Jacker,,
70431,Ephraim Mose Lilien,500040863,Q1273537
70434,Jean Jacques Huvé,500033947,Q3166297
70436,Hubert François Gravelot,500004164,Q981197
70439,Adolf Böttger,,
70440,Friedrich Fleischer,,
70441,Breithops,,
70442,Jules Barbey d'Aurivelly,,
70443,Félix-Hilaire Buhot,500001377,Q1479447
70444,Joseph Verner Reed,,
70446,David Bogue,,
70447,G. Barclay,,
70448,Prince Albert of Saxe-Coburg-Gotha,500013694,Q152245
70449,Jean de La Bruyère,,
70450,Octave Penguilly-L'Haridon,500078878,Q3348855
70451,V. Cherin,,
70452,A. Beuguelet,,
70453,"Olivier-Fulgence et Compagnie, Imprimerie",,
70454,Hector Giacomelli,500109894,Q322012
70455,Georges Rémon,,
70456,Jacob Esselens,500031992,Q1816105
70458,John Baptist Jackson,500015393,Q18671874
70460,Casper van Eyck,500021437,Q5526570
70462,Albert Flamen,500003381,Q2831183
70464,Jules Rambosson,,
70465,William Freeman,,
70466,Gerlier,,
70467,Dieudonné-Auguste Lancelot,,Q3027611
70468,Etienne Huyot,,
70469,Firmin Didot Frères,,
70470,Michel Eugène Chevreuil,,
70471,Antoine-René Digeon,,
70472,Lamoureux,,
70473,J. B. Balière et Fils,,
70475,Henry William Batley,,
70476,"Sampson Low, Marston, Searle & Rivington",,
70477,The Artsman (An Association to Advance Arts and Crafts Ideals in America),,
70478,Lucas Gassel,500032920,Q1873074
70480,"Elizur Wright, Jr.",,
70481,Tappan and Dennet,,
70482,Jo Hedley,,
70483,F. Francke,,
70484,Adolphe Dupray,,
70485,"Ackermann & Co., London",,
70486,Breitkopf & Härtel,,
70490,E. A. Seemann,,
70491,"Berger-Levrault, Paris, Nancy, Strasbourg",,
70502,Giran Max,,
70506,Giacomo Leonardis,,
70511,Josua de Grave,500002628,Q6291159
70512,Pieter de Groot,500021343,
70516,Pietro Monaco,500007349,Q30888067
70517,Marco Alvise Pitteri,500020429,Q5563901
70518,Henri Murger,,
70519,Jean Dratz,,
70520,Ramlot et Compagnie,,
70521,Maistre de Sacy Royaumont,,
70522,Henri-Léon Curmer,,
70523,Adrien Louis Marie Cavelier,,
70524,Emile-Charles Wattier,500054577,Q43869478
70525,Jean-François Bloisselat,,
70526,Alexandre-Gustave-Adolphe Levasseur,,
70527,Coindre,,
70528,Tellier,,
70529,Camille Rogier,,
70530,Jean Best,,
70531,Henri Guillaume Chatillon,,
70532,Louis-Henri de Rudder,,
70533,Léon-Emmanuel-Joseph-Simon de Laborde,,
70534,Brocas,,
70536,Philibert Langlois,,
70537,Joseph-Marie Foussereau,,
70538,Antoine Laurent Thomas Vaudoyer,500032361,Q2856788
70539,Mlle. Langlois,,
70540,Louis Marckl,,
70544,Dawsons of Pall Mall,,
70545,Egbert Jasperszoon van Heemskerck I,500027304,Q721656
70551,Constantijn Huygens the Younger,500010824,Q953427
70552,Filippo Rizzi,,
70556,Martin Schedl,,
70564,Antonio Maria Visentini,500000078,Q605690
70566,Carlo Bianconi,500032453,Q7002403
70567,Mauro Antonio Tesi,500031823,Q3301722
70570,Hans Jordaens III,500015480,Q1438676
70573,Joris Hoefnagel,500024336,Q1388840
70574,Bartolomé Carducho,500115485,Q809536
70575,Vicente Carducho,500115486,Q369521
70577,H. Simonis Empis,,
70578,Michelet,,
70579,Jules Rougeron,,
70580,Serp,,
70581,Pierre-Roch Vigneron,500015740,Q4111950
70582,"Charles Blot, Imprimerie",,
70584,A. Dinaux,,
70585,W. Marks,,
70586,Ernest Vanackere,,
70588,John G. Edgar,,
70590,Emile-Theodore Therond,,
70591,Samuel Orchart Beeton,,Q1484037
70592,Stephen Austin,,
70594,Paul-Emile-Daurand Forgues,,
70597,Wilhelm Krigar,,
70598,W. Moeser,,
70600,Charles Jervas,500020086,Q728482
70601,Norman,,
70605,Gaetano Gherardo Zompini,500011413,Q3757163
70606,Francesco Zucchi,500003977,Q5479615
70607,Carlo Alberto Baratta,500042171,Q2939144
70608,Bartolomeo Biscaino,500003987,Q2886080
70610,Giovanni Agostino Cassana,500016868,Q3106982
70611,Giovanni Battista Cassana,500043884,Q3107056
70612,Bernardo Castello,500005056,Q2345205
70614,Giovanni Francesco Castiglione,500002409,Q3080934
70618,Salvatore Castiglione,500008167,Q3470376
70622,Mari ten Kate,500030453,Q18603266
70626,Hendrick Keun,500013922,Q2124298
70628,Josephus Augustus Knip,500115271,Q6281178
70630,Matthias Wolf,,
70632,Adrian Ludwig Richter,500018286,Q551896
70633,Hans Schliessmann,,
70634,Christian Bernhard Rode,500027314,Q465314
70635,Karl Wagner,500359088,
70636,Richard Teschner,500063947,Q2150737
70637,Franz Wacik,500178912,Q1431321
70638,Willy Stieborsky,,Q52156391
70640,Franz Sigrist,500009148,Q22704236
70641,Hugo Steiner-Prag,,
70642,Johann Martin Usteri,500106177,Q118932
70644,Reinhold Vetter,,
70645,Giacomo Quarenghi,500018583,Q128623
70646,J. C. Hochnrind,,
70647,Peter Ellmer,,
70649,"Renner, G.N. & Schuster",,
70651,Juan Llorens,,
70652,Pellerin,,
70653,Pinot & Sagaire,,
70656,Jean Charles Delafosse,500022584,Q3171243
70657,"Anonymous, German, 20th century",,
70659,Cornelius Vanderbilt,,
70662,Franz von Hauslab the Younger,,
70663,Josef Platzer,500014111,Q12026502
70664,Johann Daniel Preissler,500032896,Q1609511
70665,Felicien Myrbach-Rheinfeld,,
70666,Johann Oktavian Salver,,
70667,Joseph Martin Nideröst,,
70668,Johann Baptist Modler,,
70669,Nikolaus Gottfried Stuber,500004554,Q1320838
70670,Hans Ganting the Younger,,
70672,Carl Hårleman,500016652,Q1038985
70677,Peter Toft,500015284,Q12331743
70678,Carl Frederick Adelcrantz,500016314,Q1037921
70680,q,500001382,Q3165683
70681,Louis Lafitte,500008286,Q3262424
70685,Charles-Frédéric Mewès,500006655,Q2408130
70686,Pablo Esteban O'Higgins,500062848,Q1599655
70687,Jean Jacques Lequeu,500026715,Q1684923
70688,Boris Zvorykin,500064444,Q2613777
70691,"Anonymous, Netherlandish, 16th century",,
70693,Charles Baugniet,500003302,Q2957574
70694,Erasmus Hornick,500028009,Q94294411
70695,Adolphe Lalauze,,
70696,A. Ferroud,,
70698,Jean François Dunant,500296660,Q66317597
70699,François Maradan,,
70700,Alexandre-Balthazar-Laurent Grimod de la Reynière,,
70701,Jury des Gourmands,,
70703,Jean Duplessi-Bertaux,500002717,Q2112365
70706,Pierre Didot l'ainé,,
70707,Edouard Hocquart,,
70708,Alexandre-Marie Colin,500031849,Q2833555
70711,Alexandre Joseph Desenne,500046964,Q2833366
70712,Bulla,,
70713,José María Marés,,
70720,Roseline Bacou,,
7082,Mrs. Edgar Sittig,,
70839,Louis Joseph Le Lorrain,500031999,Q3260646
70843,Clément Pierre Marillier,500025546,Q2980562
70847,Charles Monnet,500016714,Q2959838
